config_id,config_index,global_config_index,init_seed,object,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,best_trace_cnr_from_trace,best_trace_step,best_trace_cnr_audited,sweep,sweep_dir,final_hits_apl_min,trace_hits_apl_min,object_index,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0013,13,13,20240710,stripe_target,scgi_ured,38,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06,8.573328018188477,6.2825446128845215,0.1803730726242065,0.0046856999397277,0.9740428844495652,8.573328018188477,0.0020989051554352,8.573328018188477,38,8.573328018188477,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.5883338451385498,0.1067692711949348,0.2617988288402557,0.9419904351234436,0.6801916360855103,0.0826282948255539,0.0148676605895161,0.0114846331998705,0.6451612710952759,0.214111328125,1.7224138975143433,0.0002273814898217,0.0018715236801654,0.0040516443550586,0.0021502035669982,0.0709992349147796
cfg0014,14,14,20240710,stripe_target,scgi_ured,38,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.065,8.96325969696045,6.25847864151001,0.1736152172088623,0.0046856999397277,0.9740428844495652,8.96325969696045,0.0022400070447474,8.96325969696045,38,8.96325969696045,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.587887167930603,0.1035413667559623,0.3279598951339721,0.903387188911438,0.5754272937774658,0.0758082866668701,0.0133240893483161,0.0108485743403434,0.6451612710952759,0.2132568359375,1.6738836765289309,0.0002273143909405,0.002012692624703,0.0047627259045839,0.0022030030377209,0.0736553221940994
cfg0015,15,15,20240710,stripe_target,scgi_ured,38,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.055,7.100930690765381,4.950493335723877,0.1745279729366302,0.0046856999397277,0.9740428844495652,7.139907360076904,0.0072049717418849,7.139907360076904,37,7.139907360076904,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6905238628387451,0.1142913550138473,0.3488503992557525,1.0,0.6511496305465698,0.088525041937828,0.0157726425677537,0.0126606160774827,0.774193525314331,0.2130126953125,1.94768226146698,0.000227620388614,0.0069773513823747,0.0031259281095117,0.0028529372066259,0.1493553519248962
cfg0016,16,16,20240710,stripe_target,scgi_ured,38,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.06,8.141669273376465,4.93814754486084,0.1699101626873016,0.0046856999397277,0.9740428844495652,8.771954536437988,0.0073965075425803,8.771954536437988,37,8.771954536437988,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.690415620803833,0.1107170656323432,0.3697550892829895,1.0,0.6302449107170105,0.0778806805610656,0.0135074462741613,0.012151070870459,0.7419354915618896,0.21514892578125,1.8581247329711916,0.0002275159349665,0.0071689914911985,0.0040305815637111,0.0029219025745987,0.1498967409133911
cfg0017,17,17,20240710,stripe_target,scgi_ured,38,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.065,8.114839553833008,4.921205520629883,0.1631697118282318,0.0046856999397277,0.9740428844495652,9.208126068115234,0.0074804248288273,9.208126068115234,36,9.208126068115234,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6898801922798157,0.1076274365186691,0.4432169198989868,1.0,0.5567830801010132,0.0720161125063896,0.0120980571955442,0.0114567903801798,0.7419354915618896,0.214111328125,1.843109130859375,0.0002274491416756,0.0072529758326709,0.0047821132466197,0.0029845312237739,0.1500668674707412
cfg0018,18,18,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.055,6.321343898773193,8.173096656799316,0.1935901939868927,0.0046856999397277,0.9740428844495652,6.321343898773193,0.0067041651345789,6.321343898773193,38,6.321343898773193,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.4481926262378692,0.1058113202452659,0.1000996828079223,0.8698695302009583,0.7697698473930359,0.1045848578214645,0.0194827709347009,0.0108109647408127,0.5161290168762207,0.21435546875,1.8402910232543943,0.0002272272249683,0.0064769377931952,0.0032528406009078,0.0010087946429848,0.1218159645795822
cfg0019,19,19,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.06,7.929291725158691,8.15244197845459,0.1887368559837341,0.0046856999397277,0.9740428844495652,7.929291725158691,0.0069990842603147,7.929291725158691,38,7.929291725158691,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.4478622674942016,0.1013698577880859,0.1184983178973198,0.8112471699714661,0.6927488446235657,0.0904441550374031,0.0165826436132192,0.0102692283689975,0.5161290168762207,0.21258544921875,1.6427743434906006,0.0002271315606776,0.0067719528451561,0.0040619783103466,0.0010476908646523,0.123505875468254
cfg0020,20,20,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.065,8.551798820495605,8.114508628845215,0.1817268133163452,0.0046856999397277,0.9740428844495652,8.551798820495605,0.0072172256186604,8.551798820495605,38,8.551798820495605,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.447368860244751,0.0979715213179588,0.1775127351284027,0.7610282301902771,0.5835155248641968,0.0827472880482673,0.0148928482085466,0.0096459463238716,0.4838709533214569,0.2161865234375,1.5544493198394775,0.0002270671684527,0.0069901584647595,0.0047273067757487,0.0010856946464627,0.1249195039272308
cfg0021,21,21,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.055,7.558047771453857,6.2928009033203125,0.1843556761741638,0.0046856999397277,0.9740428844495652,7.558047771453857,0.0022605890408158,7.558047771453857,38,7.558047771453857,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.5887349843978882,0.1096484065055847,0.2452744245529174,0.9882186651229858,0.7429442405700684,0.0928320214152336,0.016672721132636,0.0119412746280431,0.6451612710952759,0.21612548828125,1.804537534713745,0.0002274269063491,0.0020331621635705,0.0032442414667457,0.0021143860649317,0.0731922686100006
cfg0022,22,22,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.06,9.024121284484863,6.273879051208496,0.1786462664604187,0.0046856999397277,0.9740428844495652,9.024121284484863,0.0025043496862053,9.024121284484863,38,9.024121284484863,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.5883886814117432,0.1056533902883529,0.2679291069507599,0.9226849675178528,0.6547558307647705,0.082983985543251,0.0143452975898981,0.011312598362565,0.6451612710952759,0.21368408203125,1.690391182899475,0.0002273216814501,0.002277028048411,0.0040712845511734,0.002175030298531,0.0776924639940261
cfg0023,23,23,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.065,8.839027404785156,6.247015476226807,0.1708370596170425,0.0046856999397277,0.9740428844495652,9.096390724182127,0.0026437242049723,9.096390724182127,37,9.096390724182127,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.5877415537834167,0.1024299338459968,0.345749020576477,0.8822879791259766,0.5365389585494995,0.0782345458865165,0.012975194491446,0.0105819227173924,0.6451612710952759,0.2127685546875,1.674156904220581,0.0002272549900226,0.002416469156742,0.0047551025636494,0.0022286004386842,0.0801364034414291
cfg0024,24,24,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.055,7.495840549468994,4.945468902587891,0.173837348818779,0.0046856999397277,0.9740428844495652,7.684079647064209,0.0077019911259412,7.684079647064209,37,7.684079647064209,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6907632946968079,0.1134542524814605,0.3511277437210083,1.0,0.6488722562789917,0.0920255184173584,0.0153352245688438,0.0125943599268794,0.774193525314331,0.21307373046875,1.94035804271698,0.0002275666920468,0.0074744243174791,0.0031791245564818,0.0028782146982848,0.1518633216619491
cfg0025,25,25,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.06,8.246783256530762,4.931613445281982,0.1681482195854187,0.0046856999397277,0.9740428844495652,9.214393615722656,0.0078683923929929,9.214393615722656,36,9.214393615722656,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6904079914093018,0.1098067089915275,0.3763663172721863,1.0,0.6236336827278137,0.0824673250317573,0.0132409734651446,0.0119764860719442,0.7419354915618896,0.21405029296875,1.8643558025360107,0.000227460390306,0.0076409322209656,0.0040545146912336,0.0029486049897968,0.1521997153759002
cfg0026,26,26,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.065,7.852052211761475,4.912801265716553,0.1603371500968933,0.0046856999397277,0.9740428844495652,9.117620468139648,0.0079192956909537,9.117620468139648,36,9.117620468139648,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6896869540214539,0.1065844222903251,0.4665529131889343,0.9991373419761658,0.5325844287872314,0.0776757895946502,0.0119100017473101,0.0112021779641509,0.7419354915618896,0.21417236328125,1.8625513315200808,0.0002273847640026,0.0076919104903936,0.0047813495621085,0.0030141624156385,0.1522359997034073
cfg0027,27,27,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.09,24,3,0.3,nlm,3,0.055,6.229960441589356,4.92676305770874,0.1793749928474426,0.0046856999397277,0.9740428844495652,6.229960441589356,0.0057048173621296,6.229960441589356,40,6.229960441589356,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6947682499885559,0.1213551014661789,0.3430532217025757,1.0,0.6569467782974243,0.1137962192296981,0.0198101643472909,0.0138677060604095,0.774193525314331,0.21588134765625,2.1424829959869385,0.0002277487510582,0.0054770684801042,0.0031174351461231,0.0036353408358991,0.1384520083665847
cfg0028,28,28,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.09,24,3,0.3,nlm,3,0.06,7.240782260894775,4.919504165649414,0.1765910387039184,0.0046856999397277,0.9740428844495652,7.240782260894775,0.0059318291023373,7.240782260894775,40,7.240782260894775,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6949708461761475,0.1179060637950897,0.3551636040210724,1.0,0.64483642578125,0.1006651818752288,0.0170672796666622,0.0134761566296219,0.774193525314331,0.213623046875,2.0283966064453125,0.0002276570012327,0.0057041719555854,0.0040191384032368,0.0036901615094393,0.1393090188503265
cfg0029,29,29,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.09,24,3,0.3,nlm,3,0.065,7.66116189956665,4.905129432678223,0.1716654002666473,0.0046856999397277,0.9740428844495652,7.75559663772583,0.0060815797187387,7.75559663772583,12,7.75559663772583,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6948661208152771,0.1149587705731391,0.4087677001953125,1.0,0.5912322998046875,0.0925141647458076,0.0153042497113347,0.0129329757764935,0.774193525314331,0.21258544921875,1.9741735458374023,0.0002275983570143,0.0058539812453091,0.0047651836648583,0.0037511331029236,0.1399167478084564
cfg0030,30,30,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.1,24,3,0.3,nlm,3,0.055,7.414361476898193,3.666071891784668,0.1512452811002731,0.0046856999397277,0.9740428844495652,7.414361476898193,0.0197516679763793,7.414361476898193,40,7.414361476898193,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.791273832321167,0.1112257614731788,0.4499794840812683,1.0,0.5500205159187317,0.0902145728468895,0.0140856569632887,0.0105936070904135,0.8387097120285034,0.229736328125,1.9095854759216309,0.0002278735628351,0.0195237938314676,0.0030465179588645,0.0040306872688233,0.2609166502952575
cfg0031,31,31,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.1,24,3,0.3,nlm,3,0.06,8.3372163772583,3.65634560585022,0.1503286510705948,0.0046856999397277,0.9740428844495652,8.3372163772583,0.0199905037879943,8.3372163772583,40,8.3372163772583,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.7924708127975464,0.1099159941077232,0.4666977822780609,1.0,0.5333021879196167,0.0819360315799713,0.0125664053484797,0.0104888183996081,0.8387097120285034,0.22320556640625,1.8339961767196653,0.000227778480621,0.0197627246379852,0.0039916662499308,0.0040989350527524,0.2613324224948883
cfg0032,32,32,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.1,24,3,0.3,nlm,3,0.065,8.339679718017578,3.643890380859375,0.1473602801561355,0.0046856999397277,0.9740428844495652,8.339679718017578,0.0201204251497983,8.339679718017578,40,8.339679718017578,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.7931974530220032,0.10882019251585,0.5266684889793396,1.0,0.4733315110206604,0.0773509815335273,0.0116276526823639,0.0103121800348162,0.8387097120285034,0.220947265625,1.819565773010254,0.000227714961511,0.0198927093297243,0.0047788075171411,0.0041676815599203,0.2615184783935547
cfg0033,33,33,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.11,24,3,0.3,nlm,3,0.055,6.941148281097412,3.1926050186157227,0.1262778639793396,0.0046856999397277,0.9740428844495652,6.962774753570557,0.031935665756464,6.962774753570557,39,6.962774753570557,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.8252006769180298,0.0992319211363792,0.4320902228355407,1.0,0.5679097771644592,0.0832816660404205,0.010668552480638,0.0077369282953441,0.8709677457809448,0.239013671875,1.920736312866211,0.0002278841711813,0.0317077822983264,0.0029248632490634,0.0034777480177581,0.3279041647911072
cfg0034,34,34,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.11,24,3,0.3,nlm,3,0.06,7.719933986663818,3.183835506439209,0.1249637678265571,0.0046856999397277,0.9740428844495652,7.719933986663818,0.032151598483324,7.719933986663818,40,7.719933986663818,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.8262116312980652,0.0976206362247467,0.5110514760017395,1.0,0.4889485239982605,0.0757487565279007,0.0092335017397999,0.0075511299073696,0.8709677457809448,0.23370361328125,1.860435009002685,0.0002277799067087,0.0319238193333148,0.0039323926903307,0.0035449271090328,0.3282477855682373
cfg0035,35,35,20240710,stripe_target,scgi_ured,40,0.001,0.45,0.5,0.11,24,3,0.3,nlm,3,0.065,7.792053699493408,3.1728768348693848,0.1223673447966575,0.0046856999397277,0.9740428844495652,8.18184757232666,0.0322648808360099,8.18184757232666,37,8.18184757232666,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.8270038366317749,0.0966541618108749,0.5604821443557739,1.0,0.4395178556442261,0.071351021528244,0.008419488556683,0.0074160401709377,0.8709677457809448,0.23150634765625,1.8423714637756348,0.000227713258937,0.0320371687412261,0.0047761453315615,0.0036140934098511,0.328398734331131
cfg0036,36,36,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.09,24,3,0.3,nlm,3,0.055,6.942698955535889,4.9256463050842285,0.179149642586708,0.0046856999397277,0.9740428844495652,6.942698955535889,0.006052607204765,6.942698955535889,40,6.942698955535889,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.695094108581543,0.1195420995354652,0.3462844491004944,1.0,0.6537155508995056,0.099182903766632,0.0182807520031929,0.0138064650818705,0.774193525314331,0.21533203125,2.0081682205200195,0.0002276966115459,0.0058249104768037,0.0031723286956548,0.0036545707844197,0.1402649581432342
cfg0037,37,37,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.09,24,3,0.3,nlm,3,0.06,8.066495895385742,4.9151225090026855,0.1755046546459198,0.0046856999397277,0.9740428844495652,8.066495895385742,0.0063051879405975,8.066495895385742,40,8.066495895385742,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6952073574066162,0.1161240935325622,0.3629553020000458,1.0,0.6370446681976318,0.0871520489454269,0.0158049669116735,0.0133388927206397,0.774193525314331,0.21307373046875,1.9040719270706177,0.0002275975130032,0.0060775903984904,0.0040417481213808,0.0037207780405879,0.1412853747606277
cfg0038,38,38,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.09,24,3,0.3,nlm,3,0.065,8.274568557739258,4.897680282592773,0.1695681810379028,0.0046856999397277,0.9740428844495652,8.636991500854492,0.0064604743383824,8.636991500854492,39,8.636991500854492,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6949887275695801,0.1131165400147438,0.4266164898872375,1.0,0.5733835101127625,0.0803717300295829,0.0142353940755128,0.0127006927505135,0.774193525314331,0.2120361328125,1.8679412603378296,0.0002275339502375,0.0062329405918717,0.0047597233206033,0.0037898940499871,0.141933411359787
cfg0039,39,39,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.055,8.176018714904785,3.6630918979644775,0.1519735604524612,0.0046856999397277,0.9740428844495652,8.176018714904785,0.0202110204845666,8.176018714904785,40,8.176018714904785,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.7920559644699097,0.1104795411229133,0.4542910158634186,1.0,0.5457090139389038,0.0794236212968826,0.0132859162986278,0.0106031531468033,0.8387097120285034,0.22467041015625,1.7783572673797607,0.0002278214378748,0.0199831984937191,0.0030985018238425,0.0040555703453719,0.2614275813102722
cfg0040,40,40,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06,8.931845664978027,3.65154767036438,0.150323137640953,0.0046856999397277,0.9740428844495652,8.931845664978027,0.0204441715031862,8.931845664978027,40,8.931845664978027,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.793175458908081,0.1092640832066536,0.4747447371482849,1.0,0.5252552628517151,0.0721080228686332,0.011962192133069,0.0104701267555356,0.8387097120285034,0.21954345703125,1.714892029762268,0.0002277164749102,0.0202164556831121,0.0040169926360249,0.0041327327489852,0.2617894113063812
cfg0041,41,41,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.065,8.55420207977295,3.637512683868408,0.1464377045631408,0.0046856999397277,0.9740428844495652,8.96325969696045,0.0205541364848613,8.96325969696045,38,8.96325969696045,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.7937793731689453,0.108105219900608,0.5469698309898376,1.0,0.4530301690101623,0.0683733597397804,0.0110989790409803,0.0102555714547634,0.8709677457809448,0.21270751953125,1.7167741060256958,0.0002276482555316,0.0203264877200126,0.0047797365114092,0.0042078983969986,0.2619062662124634
cfg0042,42,42,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.055,7.651175022125244,3.190765619277954,0.1263750493526458,0.0046856999397277,0.9740428844495652,7.701625823974609,0.0324053801596164,7.701625823974609,39,7.701625823974609,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.8256908655166626,0.0977158620953559,0.4595817029476166,1.0,0.540418267250061,0.0704101398587226,0.0096090175211429,0.0076371058821678,0.8709677457809448,0.2325439453125,1.7918652296066284,0.0002278263273183,0.0321775525808334,0.0029598218388855,0.0035012066364288,0.3282560110092163
cfg0043,43,43,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.06,8.287245750427246,3.1800537109375,0.1244973316788673,0.0046856999397277,0.9740428844495652,8.771954536437988,0.0326142124831676,8.771954536437988,37,8.771954536437988,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.8267122507095337,0.0963009074330329,0.5190349221229553,1.0,0.4809650778770447,0.0638481304049491,0.008381076157093,0.0074472464621067,0.8709677457809448,0.2274169921875,1.7432968616485596,0.0002277154562762,0.0323864966630935,0.0039518005214631,0.0035783776547759,0.3285912275314331
cfg0044,44,44,20240710,stripe_target,scgi_ured,40,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.065,8.077521324157715,3.168281078338623,0.1213412806391716,0.0046856999397277,0.9740428844495652,9.208126068115234,0.0326864011585712,9.208126068115234,36,9.208126068115234,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.8274453282356262,0.0954820588231086,0.5745615363121033,1.0,0.4254384636878967,0.0602733977138996,0.0076983734034001,0.0073190848343074,0.8709677457809448,0.2269287109375,1.734206199645996,0.000227641488891,0.0324587598443031,0.0047786021605134,0.0036533728707581,0.3286111354827881
cfg0045,45,45,20240710,stripe_target,scgi_ured,40,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.055,7.476449012756348,4.922138690948486,0.1786931008100509,0.0046856999397277,0.9740428844495652,7.476449012756348,0.0064493883401155,7.476449012756348,40,7.476449012756348,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6953620910644531,0.1184378638863563,0.3488253951072693,1.0,0.6511746048927307,0.0964983105659484,0.0174864642322063,0.0137151051312685,0.774193525314331,0.214111328125,1.9568276405334477,0.0002276471350342,0.0062217409722507,0.0032232711091637,0.0036758151836693,0.1425142288208007
cfg0046,46,46,20240710,stripe_target,scgi_ured,40,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.06,8.427027702331543,4.908112525939941,0.1740865707397461,0.0046856999397277,0.9740428844495652,8.732675552368164,0.0067206262610852,8.732675552368164,39,8.732675552368164,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6953868269920349,0.1150540709495544,0.3704872131347656,1.0,0.6295127868652344,0.0873709022998809,0.0152885960415005,0.013150805607438,0.774193525314331,0.21258544921875,1.8766908645629885,0.0002275422448292,0.0064930841326713,0.0040609464049339,0.0037528588436543,0.1436459124088287
cfg0047,47,47,20240710,stripe_target,scgi_ured,40,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.065,8.227787017822266,4.887978076934815,0.1671226322650909,0.0046856999397277,0.9740428844495652,8.923389434814453,0.0068734362721443,8.923389434814453,39,8.923389434814453,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.6950372457504272,0.1119988858699798,0.4450547695159912,1.0,0.5549452304840088,0.0829049050807952,0.0138863446190953,0.0124239642173051,0.774193525314331,0.21160888671875,1.8736355304718015,0.0002274703292641,0.0066459658555686,0.0047525889240205,0.0038266393821686,0.1443134099245071
cfg0048,48,48,20240710,stripe_target,scgi_ured,40,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.055,8.509228706359863,3.6580634117126474,0.152077704668045,0.0046856999397277,0.9740428844495652,8.509228706359863,0.020734429359436,8.509228706359863,40,8.509228706359863,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.7926478385925293,0.1103208437561988,0.4568886756896972,1.0,0.5431113243103027,0.0843393132090568,0.0131770363077521,0.0105775939300656,0.8387097120285034,0.22174072265625,1.784714937210083,0.0002277656749356,0.0205066632479429,0.0031492859125137,0.0040820250287652,0.2620646953582763
cfg0049,49,49,20240710,stripe_target,scgi_ured,40,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.06,8.877840042114258,3.644745111465454,0.1494711935520172,0.0046856999397277,0.9740428844495652,9.024121284484863,0.0209526699036359,9.024121284484863,38,9.024121284484863,nlm_refine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_refine_r1_stripe,False,False,1.0,0.7936359643936157,0.1089838594198226,0.4813668131828308,1.0,0.5186331868171692,0.0778648480772972,0.0119199128821492,0.0104176960885524,0.8709677457809448,0.213134765625,1.7379965782165527,0.0002276535669807,0.0207250155508518,0.0040404414758086,0.0041675949469208,0.2623788118362427
